"Date","CF","NAV","CON","DIS","type","Vintage","Fund.ID"
2018-09-30,-1.01999999023974e-09,1.60099999994,-0.014,0.0139999989800001,"INF",2007,"2007_INF"
2018-12-31,0.83766666616,0.775666666784,0,0.83766666616,"INF",2007,"2007_INF"
2019-03-31,-0.00499999682,0.948666665976,-0.005,3.18000018596649e-09,"INF",2007,"2007_INF"
2019-06-30,0.08066666496,0.69166666725,0,0.0806666649599999,"INF",2007,"2007_INF"
2019-09-30,0.02366665829627,0.90566666632142,0.018666667,0.00499999129627012,"INF",2007,"2007_INF"
2019-12-31,0,0.53499999966438,0,0,"INF",2007,"2007_INF"
2020-03-31,0.36433333294983,0.72833333269973,0,0.36433333294983,"INF",2007,"2007_INF"
2020-06-30,0.0156666749397399,0.73233333255315,0,0.0156666749397401,"INF",2007,"2007_INF"
2020-09-30,0,0.66533333319051,0,0,"INF",2007,"2007_INF"
2020-12-31,0.79300000257158,0,0,0.79300000257158,"INF",2007,"2007_INF"
2021-03-31,0,0,0,0,"INF",2007,"2007_INF"
2021-06-30,0,0,0,0,"INF",2007,"2007_INF"
2021-09-30,0,0,0,0,"INF",2007,"2007_INF"
2008-06-30,-0.446324125,0.44592650108558,-0.446324125,0,"INF",2008,"2008_INF"
2008-09-30,-0.00842385,0.23036487770444,-0.00842385,0,"INF",2008,"2008_INF"
2008-12-31,-0.24892376525,0.413322317719462,-0.30204876525,0,"INF",2008,"2008_INF"
2009-03-31,0.03777599172458,0.444287042108775,-0.0007329,0.03850889172458,"INF",2008,"2008_INF"
2009-06-30,0.0133528926284067,0.483329323816513,-0.0039023,0.0172551926284067,"INF",2008,"2008_INF"
2009-09-30,-0.01302955,0.51341096684239,-0.01302955,0,"INF",2008,"2008_INF"
2009-12-31,0.65665933531931,0.754571547775417,-0.0450006333333333,0.0107822208772267,"INF",2008,"2008_INF"
2010-06-30,-0.06162310091706,0.22249880012203,-0.0686283,0.00700519908294,"INF",2008,"2008_INF"
2010-09-30,-0.00186509836887,0.22413450000027,-0.0018651,1.63113000016892e-09,"INF",2008,"2008_INF"
2010-12-31,-0.00233660203127996,0.22618370009247,-0.0061385,0.00380189796872,"INF",2008,"2008_INF"
2011-03-31,-0.00552079874551999,0.26261069999314,-0.0055208,1.25448000035249e-09,"INF",2008,"2008_INF"
2011-06-30,-0.00299209873548001,0.27130880002329,-0.0045764,0.00158430126452,"INF",2008,"2008_INF"
2011-09-30,0,0.27083889995336,0,0,"INF",2008,"2008_INF"
2011-12-31,0,0.32427280011428,0,0,"INF",2008,"2008_INF"
2012-03-31,-0.00667540049288999,0.32898840002213,-0.0066754,-4.92889998713508e-10,"INF",2008,"2008_INF"
2012-06-30,-0.1559658016354,0.48448630005259,-0.158923,0.0029571983646,"INF",2008,"2008_INF"
2012-09-30,-0.05592229686192,0.55649679987742,-0.0559223,3.13808000064455e-09,"INF",2008,"2008_INF"
2012-12-31,-0.0340165028339299,0.59446779990758,-0.0484842,0.01446769716607,"INF",2008,"2008_INF"
2013-03-31,0,0.60936189977485,0,0,"INF",2008,"2008_INF"
2013-06-30,0,0.6615925998157,0,0,"INF",2008,"2008_INF"
2013-09-30,-0.01015819802812,0.67586360022869,-0.0101582,1.97188000311144e-09,"INF",2008,"2008_INF"
2013-12-31,-0.07530099957611,0.76304610016328,-0.0948542,0.01955320042389,"INF",2008,"2008_INF"
